Escenario,Altura,Presion,Presion_pred2
1,1791.38,11.87,17.92973039215682
1,1791.38,12.79,17.92973039215682
1,1791.37,13.86,17.92973039215682
1,1791.37,14.23,17.92973039215682
1,1791.32,21.21,17.92973039215682
1,1791.26,22.35,17.92973039215682
1,1791.26,22.41,17.92973039215682
1,1791.29,22.51,17.92973039215682
1,1791.29,22.54,17.92973039215682
1,1791.3,22.57,17.92973039215682
1,1791.3,22.6,17.92973039215682
1,1791.3,22.32,17.92973039215682
1,1791.28,22.47,17.92973039215682
1,1791.28,22.33,17.92973039215682
1,1791.28,22.42,17.92973039215682
1,1791.28,22.58,17.92973039215682
1,1791.26,19.89,17.92973039215682
1,1791.27,20.62,17.92973039215682
1,1791.28,21.06,17.92973039215682
1,1791.38,19.04,17.92973039215682
1,1791.38,12.1,17.92973039215682
1,1791.38,10.19,17.92973039215682
1,1791.4,11.21,17.92973039215682
1,1791.37,11.28,17.92973039215682
1,1791.36,11.19,17.92973039215682
1,1791.35,9.57,17.92973039215682
1,1791.26,19.83,17.92973039215682
1,1791.26,19.51,17.92973039215682
1,1791.28,21.04,17.92973039215682
1,1791.38,10.84,17.92973039215682
1,1791.26,19.25,17.92973039215682
1,1791.31,15.91,17.92973039215682
1,1791.2,16.98,17.92973039215682
1,1791.2,15.41,17.92973039215682
1,1791.2,17.45,17.92973039215682
1,1791.28,23.65,17.92973039215682
1,1791.32,14.65,17.92973039215682
1,1791.32,15.73,17.92973039215682
1,1791.32,14.62,17.92973039215682
1,1791.34,13.11,17.92973039215682
1,1791.34,13.39,17.92973039215682
1,1791.34,11.91,17.92973039215682
1,1791.34,12.72,17.92973039215682
1,1791.34,12.37,17.92973039215682
1,1791.34,12.45,17.92973039215682
1,1791.34,12.42,17.92973039215682
1,1791.34,12.86,17.92973039215682
1,1791.35,13.17,17.92973039215682
1,1791.39,10.54,17.92973039215682
1,1791.39,10.53,17.92973039215682
1,1791.38,11.97,17.92973039215682
1,1791.4,11.83,17.92973039215682
1,1791.35,12.66,17.92973039215682
1,1791.34,13.76,17.92973039215682
1,1791.33,15.92,17.92973039215682
1,1791.38,11.22,17.92973039215682
1,1791.38,10.99,17.92973039215682
1,1791.38,13.15,17.92973039215682
1,1791.38,14.82,17.92973039215682
1,1791.34,14.9,17.92973039215682
1,1791.26,23.74,17.92973039215682
1,1791.26,24.01,17.92973039215682
1,1791.3,22.63,17.92973039215682
1,1791.29,22.59,17.92973039215682
1,1791.26,22.79,17.92973039215682
1,1791.3,20.89,17.92973039215682
1,1791.29,20.81,17.92973039215682
1,1791.31,20.82,17.92973039215682
1,1791.26,20.26,17.92973039215682
1,1791.26,19.53,17.92973039215682
1,1791.26,19.18,17.92973039215682
1,1791.35,9.19,17.92973039215682
1,1791.26,22.49,17.92973039215682
1,1791.26,21.51,17.92973039215682
1,1791.26,21.36,17.92973039215682
1,1791.41,11.63,17.92973039215682
1,1791.43,16.05,17.92973039215682
1,1791.43,15.89,17.92973039215682
1,1791.44,10.96,17.92973039215682
1,1791.35,15.8,17.92973039215682
1,1791.24,15.89,17.92973039215682
1,1791.26,22.45,17.92973039215682
1,1791.26,22.65,17.92973039215682
1,1791.26,22.51,17.92973039215682
1,1791.31,19.57,17.92973039215682
1,1791.31,19.83,17.92973039215682
1,1791.31,19.39,17.92973039215682
1,1791.36,12.65,17.92973039215682
1,1791.36,11.78,17.92973039215682
1,1791.34,13.73,17.92973039215682
1,1791.28,21.48,17.92973039215682
1,1791.26,20.45,17.92973039215682
1,1791.26,20.48,17.92973039215682
1,1791.26,19.42,17.92973039215682
1,1791.26,19.25,17.92973039215682
1,1791.26,19.78,17.92973039215682
1,1791.26,22.43,17.92973039215682
1,1791.28,22.58,17.92973039215682
1,1791.35,9.79,17.92973039215682
1,1791.24,15.15,17.92973039215682
1,1791.26,19.18,17.92973039215682
1,1791.27,22.06,17.92973039215682
1,1791.35,9.72,17.92973039215682
1,1791.2,15.48,17.92973039215682
1,1791.2,9.17,17.92973039215682
1,1791.26,22.42,17.92973039215682
1,1791.29,22.59,17.92973039215682
1,1791.29,17.27,17.92973039215682
1,1791.26,21.41,17.92973039215682
1,1791.26,20.05,17.92973039215682
1,1791.4,10.91,17.92973039215682
1,1791.37,15.7,17.92973039215682
1,1791.26,23.56,17.92973039215682
1,1791.29,22.55,17.92973039215682
1,1791.3,22.24,17.92973039215682
1,1791.26,22.59,17.92973039215682
1,1791.26,19.84,17.92973039215682
1,1791.31,15.67,17.92973039215682
1,1791.28,23.44,17.92973039215682
1,1791.28,22.6,17.92973039215682
1,1791.28,23.45,17.92973039215682
1,1791.35,12.35,17.92973039215682
1,1791.34,11.88,17.92973039215682
1,1791.38,11.41,17.92973039215682
1,1791.38,14.56,17.92973039215682
1,1791.38,12.18,17.92973039215682
1,1791.37,12.07,17.92973039215682
1,1791.33,16.6,17.92973039215682
1,1791.39,11.73,17.92973039215682
1,1791.38,13.23,17.92973039215682
1,1791.26,23.89,17.92973039215682
1,1791.26,23.8,17.92973039215682
1,1791.26,23.75,17.92973039215682
1,1791.29,23.02,17.92973039215682
1,1791.29,22.77,17.92973039215682
1,1791.26,22.72,17.92973039215682
1,1791.27,22.29,17.92973039215682
1,1791.26,22.54,17.92973039215682
1,1791.26,19.67,17.92973039215682
1,1791.31,21.75,17.92973039215682
1,1791.41,11.62,17.92973039215682
1,1791.24,15.96,17.92973039215682
1,1791.24,16.11,17.92973039215682
1,1791.37,17.14,17.92973039215682
1,1791.26,19.75,17.92973039215682
1,1791.26,20.2,17.92973039215682
1,1791.26,19.87,17.92973039215682
1,1791.26,21.52,17.92973039215682
1,1791.26,22.57,17.92973039215682
1,1791.27,22.61,17.92973039215682
1,1791.28,22.59,17.92973039215682
1,1791.27,22.57,17.92973039215682
1,1791.27,22.56,17.92973039215682
1,1791.39,18.42,17.92973039215682
1,1791.33,18.73,17.92973039215682
1,1791.33,19.18,17.92973039215682
1,1791.31,19.61,17.92973039215682
1,1791.44,10.94,17.92973039215682
1,1791.26,22.08,17.92973039215682
1,1791.27,22.11,17.92973039215682
1,1791.3,15.37,17.92973039215682
1,1791.24,16.03,17.92973039215682
1,1791.35,15.9,17.92973039215682
1,1791.28,23.34,17.92973039215682
1,1791.26,19.77,17.92973039215682
1,1791.38,10.67,17.92973039215682
1,1791.4,10.58,17.92973039215682
1,1791.44,10.85,17.92973039215682
1,1791.35,10.61,17.92973039215682
1,1791.75,10.75,11.212732919254647
1,1791.77,10.53,11.212732919254647
1,1791.66,11.43,11.212732919254647
1,1791.7,11.06,11.212732919254647
1,1791.64,11.31,11.212732919254647
1,1791.58,11.43,11.212732919254647
1,1791.5,11.24,14.093783783783788
1,1791.44,10.85,17.92973039215682
1,1791.41,11.61,17.92973039215682
1,1791.39,12.58,17.92973039215682
1,1791.33,16.0,17.92973039215682
1,1791.36,14.51,17.92973039215682
1,1791.33,19.39,17.92973039215682
1,1791.29,22.56,17.92973039215682
1,1791.3,22.22,17.92973039215682
1,1791.28,22.57,17.92973039215682
1,1791.44,10.97,17.92973039215682
1,1791.29,15.75,17.92973039215682
1,1791.29,21.95,17.92973039215682
1,1791.29,19.17,17.92973039215682
1,1791.29,23.44,17.92973039215682
1,1791.3,21.98,17.92973039215682
1,1791.3,22.43,17.92973039215682
1,1791.3,22.69,17.92973039215682
1,1791.29,22.95,17.92973039215682
1,1791.27,22.31,17.92973039215682
1,1791.27,22.29,17.92973039215682
1,1791.26,21.21,17.92973039215682
1,1791.26,21.29,17.92973039215682
1,1791.26,21.54,17.92973039215682
1,1791.26,21.35,17.92973039215682
1,1791.26,20.28,17.92973039215682
1,1791.26,20.23,17.92973039215682
1,1791.26,19.86,17.92973039215682
1,1791.26,19.94,17.92973039215682
1,1791.26,19.75,17.92973039215682
1,1791.26,20.46,17.92973039215682
1,1791.26,20.11,17.92973039215682
1,1791.26,20.09,17.92973039215682
1,1791.26,19.52,17.92973039215682
1,1791.26,19.85,17.92973039215682
1,1791.26,19.71,17.92973039215682
1,1791.28,22.57,17.92973039215682
1,1791.39,10.0,17.92973039215682
1,1791.39,9.99,17.92973039215682
1,1791.39,10.0,17.92973039215682
1,1791.39,9.99,17.92973039215682
1,1791.41,11.58,17.92973039215682
1,1791.3,15.59,17.92973039215682
1,1791.28,21.0,17.92973039215682
1,1791.4,10.52,17.92973039215682
1,1791.38,11.87,17.92973039215682
1,1791.38,12.79,17.92973039215682
1,1791.37,13.86,17.92973039215682
1,1791.37,14.23,17.92973039215682
1,1791.32,21.21,17.92973039215682
1,1791.26,22.35,17.92973039215682
1,1791.26,22.41,17.92973039215682
1,1791.29,22.51,17.92973039215682
1,1791.29,22.54,17.92973039215682
1,1791.3,22.57,17.92973039215682
1,1791.3,22.6,17.92973039215682
1,1791.3,22.32,17.92973039215682
1,1791.28,22.47,17.92973039215682
1,1791.28,22.33,17.92973039215682
1,1791.28,22.42,17.92973039215682
1,1791.28,22.58,17.92973039215682
1,1791.26,19.89,17.92973039215682
1,1791.27,20.62,17.92973039215682
1,1791.28,21.06,17.92973039215682
1,1791.38,19.04,17.92973039215682
1,1791.38,12.1,17.92973039215682
1,1791.38,10.19,17.92973039215682
1,1791.4,11.21,17.92973039215682
1,1791.37,11.28,17.92973039215682
1,1791.36,11.19,17.92973039215682
1,1791.35,9.57,17.92973039215682
1,1791.26,19.83,17.92973039215682
1,1791.26,19.51,17.92973039215682
1,1791.28,21.04,17.92973039215682
1,1791.38,10.84,17.92973039215682
1,1791.26,19.25,17.92973039215682
1,1791.31,15.91,17.92973039215682
1,1791.2,16.98,17.92973039215682
1,1791.2,15.41,17.92973039215682
1,1791.2,17.45,17.92973039215682
1,1791.28,23.65,17.92973039215682
1,1791.32,14.65,17.92973039215682
1,1791.32,15.73,17.92973039215682
1,1791.32,14.62,17.92973039215682
1,1791.34,13.11,17.92973039215682
1,1791.34,13.39,17.92973039215682
1,1791.34,11.91,17.92973039215682
1,1791.34,12.72,17.92973039215682
1,1791.34,12.37,17.92973039215682
1,1791.34,12.45,17.92973039215682
1,1791.34,12.42,17.92973039215682
1,1791.34,12.86,17.92973039215682
1,1791.35,13.17,17.92973039215682
1,1791.39,10.54,17.92973039215682
1,1791.39,10.53,17.92973039215682
1,1791.38,11.97,17.92973039215682
1,1791.4,11.83,17.92973039215682
1,1791.35,12.66,17.92973039215682
1,1791.34,13.76,17.92973039215682
1,1791.33,15.92,17.92973039215682
1,1791.38,11.22,17.92973039215682
1,1791.38,10.99,17.92973039215682
1,1791.38,13.15,17.92973039215682
1,1791.38,14.82,17.92973039215682
1,1791.34,14.9,17.92973039215682
1,1791.26,23.74,17.92973039215682
1,1791.26,24.01,17.92973039215682
1,1791.3,22.63,17.92973039215682
1,1791.29,22.59,17.92973039215682
1,1791.26,22.79,17.92973039215682
1,1791.3,20.89,17.92973039215682
1,1791.29,20.81,17.92973039215682
1,1791.31,20.82,17.92973039215682
1,1791.26,20.26,17.92973039215682
1,1791.26,19.53,17.92973039215682
1,1791.26,19.18,17.92973039215682
1,1791.35,9.19,17.92973039215682
1,1791.26,22.49,17.92973039215682
1,1791.26,21.51,17.92973039215682
1,1791.26,21.36,17.92973039215682
1,1791.41,11.63,17.92973039215682
1,1791.43,16.05,17.92973039215682
1,1791.43,15.89,17.92973039215682
1,1791.44,10.96,17.92973039215682
1,1791.35,15.8,17.92973039215682
1,1791.24,15.89,17.92973039215682
1,1791.26,22.45,17.92973039215682
1,1791.26,22.65,17.92973039215682
1,1791.26,22.51,17.92973039215682
1,1791.31,19.57,17.92973039215682
1,1791.31,19.83,17.92973039215682
1,1791.31,19.39,17.92973039215682
1,1791.36,12.65,17.92973039215682
1,1791.36,11.78,17.92973039215682
1,1791.34,13.73,17.92973039215682
1,1791.28,21.48,17.92973039215682
1,1791.26,20.45,17.92973039215682
1,1791.26,20.48,17.92973039215682
1,1791.26,19.42,17.92973039215682
1,1791.26,19.25,17.92973039215682
1,1791.26,19.78,17.92973039215682
1,1791.26,22.43,17.92973039215682
1,1791.28,22.58,17.92973039215682
1,1791.35,9.79,17.92973039215682
1,1791.24,15.15,17.92973039215682
1,1791.26,19.18,17.92973039215682
1,1791.27,22.06,17.92973039215682
1,1791.35,9.72,17.92973039215682
1,1791.2,15.48,17.92973039215682
1,1791.2,9.17,17.92973039215682
1,1791.26,22.42,17.92973039215682
1,1791.29,22.59,17.92973039215682
1,1791.29,17.27,17.92973039215682
1,1791.26,21.41,17.92973039215682
1,1791.26,20.05,17.92973039215682
1,1791.4,10.91,17.92973039215682
1,1791.37,15.7,17.92973039215682
1,1791.26,23.56,17.92973039215682
1,1791.29,22.55,17.92973039215682
1,1791.3,22.24,17.92973039215682
1,1791.26,22.59,17.92973039215682
1,1791.26,19.84,17.92973039215682
1,1791.31,15.67,17.92973039215682
1,1791.28,23.44,17.92973039215682
1,1791.28,22.6,17.92973039215682
1,1791.28,23.45,17.92973039215682
1,1791.35,12.35,17.92973039215682
1,1791.34,11.88,17.92973039215682
1,1791.38,11.41,17.92973039215682
1,1791.38,14.56,17.92973039215682
1,1791.38,12.18,17.92973039215682
1,1791.37,12.07,17.92973039215682
1,1791.33,16.6,17.92973039215682
1,1791.39,11.73,17.92973039215682
1,1791.38,13.23,17.92973039215682
1,1791.26,23.89,17.92973039215682
1,1791.26,23.8,17.92973039215682
1,1791.26,23.75,17.92973039215682
1,1791.29,23.02,17.92973039215682
1,1791.29,22.77,17.92973039215682
1,1791.26,22.72,17.92973039215682
1,1791.27,22.29,17.92973039215682
1,1791.26,22.54,17.92973039215682
1,1791.26,19.67,17.92973039215682
1,1791.31,21.75,17.92973039215682
1,1791.41,11.62,17.92973039215682
1,1791.24,15.96,17.92973039215682
1,1791.24,16.11,17.92973039215682
1,1791.37,17.14,17.92973039215682
1,1791.26,19.75,17.92973039215682
1,1791.26,20.2,17.92973039215682
1,1791.26,19.87,17.92973039215682
1,1791.26,21.52,17.92973039215682
1,1791.26,22.57,17.92973039215682
1,1791.27,22.61,17.92973039215682
1,1791.28,22.59,17.92973039215682
1,1791.27,22.57,17.92973039215682
1,1791.27,22.56,17.92973039215682
1,1791.39,18.42,17.92973039215682
1,1791.38,18.78,17.92973039215682
1,1791.38,19.23,17.92973039215682
1,1791.36,19.66,17.92973039215682
1,1791.48,10.98,17.92973039215682
1,1791.32,22.14,17.92973039215682
1,1791.33,22.17,17.92973039215682
1,1791.36,15.43,17.92973039215682
1,1791.3,16.09,17.92973039215682
1,1791.4,15.95,17.92973039215682
1,1791.33,23.39,17.92973039215682
1,1791.32,19.83,17.92973039215682
1,1791.42,10.71,17.92973039215682
1,1791.44,10.62,17.92973039215682
1,1791.48,10.89,17.92973039215682
1,1791.4,10.66,17.92973039215682
1,1791.75,10.75,11.212732919254647
1,1791.77,10.53,11.212732919254647
1,1791.67,11.44,11.212732919254647
1,1791.71,11.07,11.212732919254647
1,1791.66,11.33,11.212732919254647
1,1791.6,11.45,11.212732919254647
1,1791.53,11.27,12.447598253275117
1,1791.48,10.89,17.92973039215682
1,1791.46,11.66,17.92973039215682
1,1791.43,12.62,17.92973039215682
1,1791.38,16.05,17.92973039215682
1,1791.41,14.56,17.92973039215682
1,1791.38,19.44,17.92973039215682
1,1791.35,22.62,17.92973039215682
1,1791.35,22.27,17.92973039215682
1,1791.34,22.63,17.92973039215682
1,1791.48,11.01,17.92973039215682
1,1791.34,15.81,17.92973039215682
1,1791.34,22.01,17.92973039215682
1,1791.34,19.23,17.92973039215682
1,1791.35,23.5,17.92973039215682
1,1791.36,22.04,17.92973039215682
1,1791.35,22.48,17.92973039215682
1,1791.35,22.74,17.92973039215682
1,1791.35,23.01,17.92973039215682
1,1791.33,22.37,17.92973039215682
1,1791.33,22.35,17.92973039215682
1,1791.32,21.27,17.92973039215682
1,1791.32,21.35,17.92973039215682
1,1791.32,21.6,17.92973039215682
1,1791.32,21.41,17.92973039215682
1,1791.32,20.34,17.92973039215682
1,1791.32,20.29,17.92973039215682
1,1791.32,19.92,17.92973039215682
1,1791.32,20.0,17.92973039215682
1,1791.32,19.81,17.92973039215682
1,1791.32,20.52,17.92973039215682
1,1791.32,20.17,17.92973039215682
1,1791.32,20.15,17.92973039215682
1,1791.32,19.58,17.92973039215682
1,1791.32,19.91,17.92973039215682
1,1791.32,19.77,17.92973039215682
1,1791.34,22.63,17.92973039215682
1,1791.43,10.04,17.92973039215682
1,1791.43,10.03,17.92973039215682
1,1791.43,10.04,17.92973039215682
1,1791.43,10.03,17.92973039215682
1,1791.45,11.63,17.92973039215682
1,1791.36,15.65,17.92973039215682
1,1791.33,21.05,17.92973039215682
1,1791.44,10.56,17.92973039215682
1,1791.43,11.92,17.92973039215682
1,1791.42,12.83,17.92973039215682
1,1791.42,13.91,17.92973039215682
1,1791.42,14.28,17.92973039215682
1,1791.37,21.26,17.92973039215682
1,1791.32,22.41,17.92973039215682
1,1791.32,22.47,17.92973039215682
1,1791.35,22.57,17.92973039215682
1,1791.35,22.6,17.92973039215682
1,1791.35,22.62,17.92973039215682
1,1791.35,22.65,17.92973039215682
1,1791.35,22.37,17.92973039215682
1,1791.34,22.53,17.92973039215682
1,1791.34,22.39,17.92973039215682
1,1791.34,22.48,17.92973039215682
1,1791.33,22.63,17.92973039215682
1,1791.32,19.95,17.92973039215682
1,1791.33,20.68,17.92973039215682
1,1791.34,21.12,17.92973039215682
1,1791.42,19.08,17.92973039215682
1,1791.42,12.14,17.92973039215682
1,1791.43,10.24,17.92973039215682
1,1791.44,11.25,17.92973039215682
1,1791.42,11.33,17.92973039215682
1,1791.41,11.24,17.92973039215682
1,1791.4,9.62,17.92973039215682
1,1791.32,19.89,17.92973039215682
1,1791.32,19.57,17.92973039215682
1,1791.33,21.09,17.92973039215682
1,1791.42,10.88,17.92973039215682
1,1791.32,19.31,17.92973039215682
1,1791.36,15.96,17.92973039215682
1,1791.27,17.05,17.92973039215682
1,1791.27,15.48,17.92973039215682
1,1791.27,17.52,17.92973039215682
1,1791.34,23.71,17.92973039215682
1,1791.37,14.7,17.92973039215682
1,1791.37,15.78,17.92973039215682
1,1791.37,14.67,17.92973039215682
1,1791.39,13.16,17.92973039215682
1,1791.39,13.44,17.92973039215682
1,1791.39,11.96,17.92973039215682
1,1791.39,12.77,17.92973039215682
1,1791.39,12.42,17.92973039215682
1,1791.39,12.5,17.92973039215682
1,1791.39,12.47,17.92973039215682
1,1791.39,12.91,17.92973039215682
1,1791.4,13.22,17.92973039215682
1,1791.43,10.58,17.92973039215682
1,1791.43,10.57,17.92973039215682
1,1791.43,12.02,17.92973039215682
1,1791.44,11.87,17.92973039215682
1,1791.4,12.71,17.92973039215682
1,1791.39,13.81,17.92973039215682
1,1791.38,15.97,17.92973039215682
1,1791.42,11.26,17.92973039215682
1,1791.42,11.03,17.92973039215682
1,1791.42,13.19,17.92973039215682
1,1791.42,14.86,17.92973039215682
1,1791.39,14.95,17.92973039215682
1,1791.32,23.8,17.92973039215682
1,1791.32,24.07,17.92973039215682
1,1791.35,22.68,17.92973039215682
1,1791.35,22.65,17.92973039215682
1,1791.32,22.85,17.92973039215682
1,1791.35,20.94,17.92973039215682
1,1791.35,20.87,17.92973039215682
1,1791.37,20.88,17.92973039215682
1,1791.32,20.32,17.92973039215682
1,1791.32,19.59,17.92973039215682
1,1791.32,19.24,17.92973039215682
1,1791.4,9.24,17.92973039215682
1,1791.32,22.55,17.92973039215682
1,1791.32,21.57,17.92973039215682
1,1791.32,21.42,17.92973039215682
1,1791.45,11.67,17.92973039215682
1,1791.47,16.09,17.92973039215682
1,1791.47,15.93,17.92973039215682
1,1791.47,10.99,17.92973039215682
1,1791.4,15.85,17.92973039215682
1,1791.3,15.95,17.92973039215682
1,1791.32,22.51,17.92973039215682
1,1791.32,22.71,17.92973039215682
1,1791.32,22.57,17.92973039215682
1,1791.36,19.62,17.92973039215682
1,1791.36,19.88,17.92973039215682
1,1791.36,19.44,17.92973039215682
1,1791.4,12.69,17.92973039215682
1,1791.4,11.82,17.92973039215682
1,1791.39,13.78,17.92973039215682
1,1791.34,21.54,17.92973039215682
1,1791.32,20.51,17.92973039215682
1,1791.32,20.54,17.92973039215682
1,1791.32,19.48,17.92973039215682
1,1791.32,19.31,17.92973039215682
1,1791.32,19.84,17.92973039215682
1,1791.32,22.49,17.92973039215682
1,1791.33,22.63,17.92973039215682
1,1791.4,9.84,17.92973039215682
1,1791.3,15.21,17.92973039215682
1,1791.32,19.24,17.92973039215682
1,1791.33,22.12,17.92973039215682
1,1791.4,9.77,17.92973039215682
1,1791.27,15.55,17.92973039215682
1,1791.27,9.24,17.92973039215682
1,1791.32,22.48,17.92973039215682
1,1791.34,22.64,17.92973039215682
1,1791.34,17.33,17.92973039215682
1,1791.32,21.47,17.92973039215682
1,1791.32,20.11,17.92973039215682
1,1791.44,10.95,17.92973039215682
1,1791.42,15.75,17.92973039215682
1,1791.32,23.62,17.92973039215682
1,1791.35,22.61,17.92973039215682
1,1791.35,22.29,17.92973039215682
1,1791.32,22.65,17.92973039215682
1,1791.32,19.9,17.92973039215682
1,1791.36,15.72,17.92973039215682
1,1791.34,23.5,17.92973039215682
1,1791.34,22.66,17.92973039215682
1,1791.34,23.51,17.92973039215682
1,1791.39,12.39,17.92973039215682
1,1791.39,11.93,17.92973039215682
1,1791.43,11.46,17.92973039215682
1,1791.43,14.61,17.92973039215682
1,1791.43,12.23,17.92973039215682
1,1791.41,12.11,17.92973039215682
1,1791.38,16.65,17.92973039215682
1,1791.43,11.77,17.92973039215682
1,1791.42,13.27,17.92973039215682
1,1791.32,23.95,17.92973039215682
1,1791.32,23.86,17.92973039215682
1,1791.32,23.81,17.92973039215682
1,1791.35,23.08,17.92973039215682
1,1791.35,22.83,17.92973039215682
1,1791.32,22.78,17.92973039215682
1,1791.33,22.35,17.92973039215682
1,1791.32,22.6,17.92973039215682
1,1791.32,19.73,17.92973039215682
1,1791.37,21.81,17.92973039215682
1,1791.45,11.66,17.92973039215682
1,1791.3,16.02,17.92973039215682
1,1791.3,16.17,17.92973039215682
1,1791.42,17.19,17.92973039215682
1,1791.32,19.81,17.92973039215682
1,1791.32,20.26,17.92973039215682
1,1791.32,19.93,17.92973039215682
1,1791.32,21.58,17.92973039215682
1,1791.32,22.63,17.92973039215682
1,1791.33,22.67,17.92973039215682
1,1791.33,22.64,17.92973039215682
1,1791.33,22.63,17.92973039215682
1,1791.33,22.62,17.92973039215682
1,1791.43,18.46,17.92973039215682
1,1791.38,18.78,17.92973039215682
1,1791.38,19.23,17.92973039215682
1,1791.36,19.66,17.92973039215682
1,1791.48,10.98,17.92973039215682
1,1791.32,22.14,17.92973039215682
1,1791.33,22.17,17.92973039215682
1,1791.36,15.43,17.92973039215682
1,1791.3,16.09,17.92973039215682
1,1791.4,15.95,17.92973039215682
1,1791.33,23.39,17.92973039215682
1,1791.32,19.83,17.92973039215682
1,1791.42,10.71,17.92973039215682
1,1791.44,10.62,17.92973039215682
1,1791.48,10.89,17.92973039215682
1,1791.4,10.66,17.92973039215682
1,1791.75,10.75,11.212732919254647
1,1791.77,10.53,11.212732919254647
1,1791.67,11.44,11.212732919254647
1,1791.71,11.07,11.212732919254647
1,1791.66,11.33,11.212732919254647
1,1791.6,11.45,11.212732919254647
1,1791.53,11.27,12.447598253275117
1,1791.48,10.89,17.92973039215682
1,1791.46,11.66,17.92973039215682
1,1791.43,12.62,17.92973039215682
1,1791.38,16.05,17.92973039215682
1,1791.41,14.56,17.92973039215682
1,1791.38,19.44,17.92973039215682
1,1791.35,22.62,17.92973039215682
1,1791.35,22.27,17.92973039215682
1,1791.34,22.63,17.92973039215682
1,1791.48,11.01,17.92973039215682
1,1791.34,15.81,17.92973039215682
1,1791.34,22.01,17.92973039215682
1,1791.34,19.23,17.92973039215682
1,1791.35,23.5,17.92973039215682
1,1791.36,22.04,17.92973039215682
1,1791.35,22.48,17.92973039215682
1,1791.35,22.74,17.92973039215682
1,1791.35,23.01,17.92973039215682
1,1791.33,22.37,17.92973039215682
1,1791.33,22.35,17.92973039215682
1,1791.32,21.27,17.92973039215682
1,1791.32,21.35,17.92973039215682
1,1791.32,21.6,17.92973039215682
1,1791.32,21.41,17.92973039215682
1,1791.32,20.34,17.92973039215682
1,1791.32,20.29,17.92973039215682
1,1791.32,19.92,17.92973039215682
1,1791.32,20.0,17.92973039215682
1,1791.32,19.81,17.92973039215682
1,1791.32,20.52,17.92973039215682
1,1791.32,20.17,17.92973039215682
1,1791.32,20.15,17.92973039215682
1,1791.32,19.58,17.92973039215682
1,1791.32,19.91,17.92973039215682
1,1791.32,19.77,17.92973039215682
1,1791.34,22.63,17.92973039215682
1,1791.43,10.04,17.92973039215682
1,1791.43,10.03,17.92973039215682
1,1791.43,10.04,17.92973039215682
1,1791.43,10.03,17.92973039215682
1,1791.45,11.63,17.92973039215682
1,1791.36,15.65,17.92973039215682
1,1791.33,21.05,17.92973039215682
1,1791.44,10.56,17.92973039215682
1,1791.43,11.92,17.92973039215682
1,1791.42,12.83,17.92973039215682
1,1791.42,13.91,17.92973039215682
1,1791.42,14.28,17.92973039215682
1,1791.37,21.26,17.92973039215682
1,1791.32,22.41,17.92973039215682
1,1791.32,22.47,17.92973039215682
1,1791.35,22.57,17.92973039215682
1,1791.35,22.6,17.92973039215682
1,1791.35,22.62,17.92973039215682
1,1791.35,22.65,17.92973039215682
1,1791.35,22.37,17.92973039215682
1,1791.34,22.53,17.92973039215682
1,1791.34,22.39,17.92973039215682
1,1791.34,22.48,17.92973039215682
1,1791.33,22.63,17.92973039215682
1,1791.32,19.95,17.92973039215682
1,1791.33,20.68,17.92973039215682
1,1791.34,21.12,17.92973039215682
1,1791.42,19.08,17.92973039215682
1,1791.42,12.14,17.92973039215682
1,1791.43,10.24,17.92973039215682
1,1791.44,11.25,17.92973039215682
1,1791.42,11.33,17.92973039215682
1,1791.41,11.24,17.92973039215682
1,1791.4,9.62,17.92973039215682
1,1791.32,19.89,17.92973039215682
1,1791.32,19.57,17.92973039215682
1,1791.33,21.09,17.92973039215682
1,1791.42,10.88,17.92973039215682
1,1791.32,19.31,17.92973039215682
1,1791.36,15.96,17.92973039215682
1,1791.27,17.05,17.92973039215682
1,1791.27,15.48,17.92973039215682
1,1791.27,17.52,17.92973039215682
1,1791.34,23.71,17.92973039215682
1,1791.37,14.7,17.92973039215682
1,1791.37,15.78,17.92973039215682
1,1791.37,14.67,17.92973039215682
1,1791.39,13.16,17.92973039215682
1,1791.39,13.44,17.92973039215682
1,1791.39,11.96,17.92973039215682
1,1791.39,12.77,17.92973039215682
1,1791.39,12.42,17.92973039215682
1,1791.39,12.5,17.92973039215682
1,1791.39,12.47,17.92973039215682
1,1791.39,12.91,17.92973039215682
1,1791.4,13.22,17.92973039215682
1,1791.43,10.58,17.92973039215682
1,1791.43,10.57,17.92973039215682
1,1791.43,12.02,17.92973039215682
1,1791.44,11.87,17.92973039215682
1,1791.4,12.71,17.92973039215682
1,1791.39,13.81,17.92973039215682
1,1791.38,15.97,17.92973039215682
1,1791.42,11.26,17.92973039215682
1,1791.42,11.03,17.92973039215682
1,1791.42,13.19,17.92973039215682
1,1791.42,14.86,17.92973039215682
1,1791.39,14.95,17.92973039215682
1,1791.32,23.8,17.92973039215682
1,1791.32,24.07,17.92973039215682
1,1791.35,22.68,17.92973039215682
1,1791.35,22.65,17.92973039215682
1,1791.32,22.85,17.92973039215682
1,1791.35,20.94,17.92973039215682
1,1791.35,20.87,17.92973039215682
1,1791.37,20.88,17.92973039215682
1,1791.32,20.32,17.92973039215682
1,1791.32,19.59,17.92973039215682
1,1791.32,19.24,17.92973039215682
1,1791.4,9.24,17.92973039215682
1,1791.32,22.55,17.92973039215682
1,1791.32,21.57,17.92973039215682
1,1791.32,21.42,17.92973039215682
